run_tag,component,status,metric,rtl_value,tlm_value,compared,mismatches,threshold,discrepancy,notes
component_b000_rho0750_f0261_seed7102,frame_table_header_ledger,DEBUG,wr_hdr,186,231,1,45,0.01,0.24193548,rtl_rd_hdr=186 rtl_drop_hdr=0
component_b000_rho0750_f0261_seed7102,frame_table_subheader_ledger,DEBUG,wr_shd,18799,20839,1,2040,0.01,0.10851641,rtl_rd_shd=18799 rtl_drop_shd=0
component_b000_rho0750_f0261_seed7102,frame_table_hit_ledger,DEBUG,rd_plus_drop_hit,56884,60058,1,3174,0.01,0.055797764,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=60058
component_b000_rho0750_f0261_seed7102,transaction_bucket_order,DEBUG,OPQ_TXN_deliver_bucket_count_and_order,56884,60058,56884,28082,0.01,0.055797764,missing_bucket=15628 extra_bucket=12454 bucket_order_violations=0
component_b000_rho0750_f0261_seed7102,transaction_word_identity,DEBUG,OPQ_TXN_deliver_word_identity,56884,60058,56884,28296,0.01,0.055797764,missing_word=15735 extra_word=12561
component_b000_rho0750_f0261_seed7102,collective_loss,DEBUG,dropped_hits,41646,40168,100226,1478,0.01,0.035489603,rtl_expected=100226 rtl_uvm_clean=0 tlm_pre=33629 tlm_post=6539 tlm_ft=0
component_b000_rho0750_f0261_seed7102,ticket_drop_control_forced_ingress,DEBUG,controlled_pre_post_drop_hits_by_serial_lane,37047,34740,1041,10663,0.01,0.062272249,exact_pre_post key_count=1041 hit_delta_sum=10663 rtl_aggregate_only_pre=4584 rtl_aggregate_only_post=0
component_b000_rho0750_f0261_seed7102,page_allocator_handle_fifo_forced_ingress,DEBUG,handle_accept_hits_by_lane_timestamp,56884,65486,38804,16938,0.01,0.15122003,rtl_handles=40207 rtl_accept_trace=1 tlm_handle_events=46275
component_b000_rho0750_f0261_seed7102,block_mover_credit_return_forced_ingress,DEBUG,mover_done_credit_return_hits,56884,65486,26,6068,0.01,0.15122003,rtl_return_events=40207 tlm_return_events=46275
component_b000_rho0750_f0261_seed7102,page_allocator_lane_action_load_forced_ingress,DEBUG,load_hits,56884,65486,198517,8602,0.01,0.15122003,"rtl_action_counts={0: 99007, 1: 1026, 2: 83578, 3: 14906}"
component_b000_rho0750_f0261_seed7102,page_allocator_lane_action_late_drop_forced_ingress,DEBUG,late_drop_hits,7157,4835,198517,2322,0.01,0.32443761,"rtl_action_counts={0: 99007, 1: 1026, 2: 83578, 3: 14906}"
component_b000_rho0750_f0261_seed7102,frame_table_header_ledger_forced_ingress,DEBUG,wr_hdr,186,257,1,71,0.01,0.38172043,rtl_rd_hdr=186 rtl_drop_hdr=0
component_b000_rho0750_f0261_seed7102,frame_table_subheader_ledger_forced_ingress,DEBUG,wr_shd,18799,23714,1,4915,0.01,0.26145008,rtl_rd_shd=18799 rtl_drop_shd=0
component_b000_rho0750_f0261_seed7102,frame_table_hit_ledger_forced_ingress,DEBUG,rd_plus_drop_hit,56884,65486,1,8602,0.01,0.15122003,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=65486
component_b000_rho0750_f0261_seed7102,transaction_bucket_order_forced_ingress,DEBUG,OPQ_TXN_deliver_bucket_count_and_order,56884,65486,56884,16940,0.01,0.15122003,missing_bucket=12771 extra_bucket=4169 bucket_order_violations=0
component_b000_rho0750_f0261_seed7102,transaction_word_identity_forced_ingress,DEBUG,OPQ_TXN_deliver_word_identity,56884,65486,56884,16942,0.01,0.15122003,missing_word=12772 extra_word=4170
component_b000_rho0750_f0261_seed7102,collective_loss_forced_ingress,DEBUG,dropped_hits,41646,34740,100226,6906,0.01,0.16582625,forced_ingress_decisions rtl_expected=100226 rtl_uvm_clean=0 tlm_pre=29905 tlm_post=4835 tlm_ft=0
component_b000_rho0750_f0261_seed7103,ingress_source_ticket_stream,PASS,raw_subheader_ticket_identity,133632,133632,133632,0,0.01,0,source_missing_tlm=0 source_extra_tlm=0
component_b000_rho0750_f0261_seed7103,ingress_lane_fifo,DEBUG,raw_subheader_ticket_decision,133632,133632,133632,54190,0.01,0,missing_tlm=27095 extra_tlm=27095 key_count=160727
component_b000_rho0750_f0261_seed7103,ticket_drop_control,DEBUG,controlled_pre_post_drop_hits_by_serial_lane,35218,41066,1168,34552,0.01,0.16605145,exact_pre_post key_count=1168 hit_delta_sum=34552 rtl_aggregate_only_pre=3846 rtl_aggregate_only_post=0
component_b000_rho0750_f0261_seed7103,page_allocator_handle_fifo,DEBUG,handle_accept_hits_by_lane_timestamp,58523,59246,40311,27111,0.01,0.012354117,rtl_handles=41331 rtl_accept_trace=1 tlm_handle_events=42005
component_b000_rho0750_f0261_seed7103,block_mover_credit_return,DEBUG,mover_done_credit_return_hits,58523,59246,27,756,0.01,0.012354117,rtl_return_events=41331 tlm_return_events=42005
component_b000_rho0750_f0261_seed7103,page_allocator_lane_action_load,DEBUG,load_hits,58523,59246,188660,723,0.01,0.012354117,"rtl_action_counts={0: 87865, 1: 1016, 2: 86261, 3: 13518}"
component_b000_rho0750_f0261_seed7103,page_allocator_lane_action_late_drop,DEBUG,late_drop_hits,6690,7740,188660,1050,0.01,0.15695067,"rtl_action_counts={0: 87865, 1: 1016, 2: 86261, 3: 13518}"
component_b000_rho0750_f0261_seed7103,page_allocator_state_trace,PASS,rtl_wait_samples,1245439,229,1245439,0,0.01,0.99981613,"frame_wait=5 active_wait=0 ingress_busy=51206 future_only=793539 top_states=[(20, 187660), (21, 187660), (0, 47745), (2, 47174), (3, 47174)]"
component_b000_rho0750_f0261_seed7103,frame_table_header_ledger,DEBUG,wr_hdr,188,229,1,41,0.01,0.21808511,rtl_rd_hdr=188 rtl_drop_hdr=0
component_b000_rho0750_f0261_seed7103,frame_table_subheader_ledger,DEBUG,wr_shd,19357,20762,1,1405,0.01,0.072583562,rtl_rd_shd=19357 rtl_drop_shd=0
component_b000_rho0750_f0261_seed7103,frame_table_hit_ledger,DEBUG,rd_plus_drop_hit,58523,59246,1,723,0.01,0.012354117,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=59246
component_b000_rho0750_f0261_seed7103,transaction_bucket_order,DEBUG,OPQ_TXN_deliver_bucket_count_and_order,58523,59246,58523,28889,0.01,0.012354117,missing_bucket=14806 extra_bucket=14083 bucket_order_violations=0
component_b000_rho0750_f0261_seed7103,transaction_word_identity,DEBUG,OPQ_TXN_deliver_word_identity,58523,59246,58523,29083,0.01,0.012354117,missing_word=14903 extra_word=14180
component_b000_rho0750_f0261_seed7103,collective_loss,DEBUG,dropped_hits,39082,41066,100312,1984,0.01,0.050765058,rtl_expected=100312 rtl_uvm_clean=0 tlm_pre=33326 tlm_post=7740 tlm_ft=0
component_b000_rho0750_f0261_seed7103,ticket_drop_control_forced_ingress,DEBUG,controlled_pre_post_drop_hits_by_serial_lane,35218,34095,1029,10823,0.01,0.031887103,exact_pre_post key_count=1029 hit_delta_sum=10823 rtl_aggregate_only_pre=3846 rtl_aggregate_only_post=0
component_b000_rho0750_f0261_seed7103,page_allocator_handle_fifo_forced_ingress,DEBUG,handle_accept_hits_by_lane_timestamp,58523,66217,39499,17124,0.01,0.13146968,rtl_handles=41331 rtl_accept_trace=1 tlm_handle_events=46771
component_b000_rho0750_f0261_seed7103,block_mover_credit_return_forced_ingress,DEBUG,mover_done_credit_return_hits,58523,66217,25,5448,0.01,0.13146968,rtl_return_events=41331 tlm_return_events=46771
component_b000_rho0750_f0261_seed7103,page_allocator_lane_action_load_forced_ingress,DEBUG,load_hits,58523,66217,188660,7694,0.01,0.13146968,"rtl_action_counts={0: 87865, 1: 1016, 2: 86261, 3: 13518}"
component_b000_rho0750_f0261_seed7103,page_allocator_lane_action_late_drop_forced_ingress,DEBUG,late_drop_hits,6690,5549,188660,1141,0.01,0.17055306,"rtl_action_counts={0: 87865, 1: 1016, 2: 86261, 3: 13518}"
component_b000_rho0750_f0261_seed7103,frame_table_header_ledger_forced_ingress,DEBUG,wr_hdr,188,257,1,69,0.01,0.36702128,rtl_rd_hdr=188 rtl_drop_hdr=0
component_b000_rho0750_f0261_seed7103,frame_table_subheader_ledger_forced_ingress,DEBUG,wr_shd,19357,23993,1,4636,0.01,0.23949992,rtl_rd_shd=19357 rtl_drop_shd=0
component_b000_rho0750_f0261_seed7103,frame_table_hit_ledger_forced_ingress,DEBUG,rd_plus_drop_hit,58523,66217,1,7694,0.01,0.13146968,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=66217
component_b000_rho0750_f0261_seed7103,transaction_bucket_order_forced_ingress,DEBUG,OPQ_TXN_deliver_bucket_count_and_order,58523,66217,58523,17136,0.01,0.13146968,missing_bucket=12415 extra_bucket=4721 bucket_order_violations=0
component_b000_rho0750_f0261_seed7103,transaction_word_identity_forced_ingress,DEBUG,OPQ_TXN_deliver_word_identity,58523,66217,58523,17136,0.01,0.13146968,missing_word=12415 extra_word=4721
component_b000_rho0750_f0261_seed7103,collective_loss_forced_ingress,DEBUG,dropped_hits,39082,34095,100312,4987,0.01,0.1276035,forced_ingress_decisions rtl_expected=100312 rtl_uvm_clean=0 tlm_pre=28546 tlm_post=5549 tlm_ft=0
component_b000_rho0800_f0245_seed7101,ingress_source_ticket_stream,PASS,raw_subheader_ticket_identity,125440,125440,125440,0,0.01,0,source_missing_tlm=0 source_extra_tlm=0
component_b000_rho0800_f0245_seed7101,ingress_lane_fifo,DEBUG,raw_subheader_ticket_decision,125440,125440,125440,55464,0.01,0,missing_tlm=27732 extra_tlm=27732 key_count=153172
component_b000_rho0800_f0245_seed7101,ticket_drop_control,DEBUG,controlled_pre_post_drop_hits_by_serial_lane,35745,46132,1081,32829,0.01,0.2905861,exact_pre_post key_count=1081 hit_delta_sum=32829 rtl_aggregate_only_pre=3045 rtl_aggregate_only_post=0
component_b000_rho0800_f0245_seed7101,page_allocator_handle_fifo,DEBUG,handle_accept_hits_by_lane_timestamp,59675,54676,36815,22965,0.01,0.083770423,rtl_handles=41243 rtl_accept_trace=1 tlm_handle_events=37840
component_b000_rho0800_f0245_seed7101,block_mover_credit_return,DEBUG,mover_done_credit_return_hits,59675,54676,25,3405,0.01,0.083770423,rtl_return_events=41243 tlm_return_events=37840
component_b000_rho0800_f0245_seed7101,page_allocator_lane_action_load,DEBUG,load_hits,59675,54676,179282,4999,0.01,0.083770423,"rtl_action_counts={0: 84535, 1: 956, 2: 83763, 3: 10028}"
component_b000_rho0800_f0245_seed7101,page_allocator_lane_action_late_drop,DEBUG,late_drop_hits,4800,8843,179282,4043,0.01,0.84229167,"rtl_action_counts={0: 84535, 1: 956, 2: 83763, 3: 10028}"
component_b000_rho0800_f0245_seed7101,page_allocator_state_trace,PASS,rtl_wait_samples,1184391,209,1184391,0,0.01,0.99982354,"frame_wait=5 active_wait=0 ingress_busy=47303 future_only=773443 top_states=[(20, 178404), (21, 178404), (0, 45416), (2, 44842), (3, 44842)]"
component_b000_rho0800_f0245_seed7101,frame_table_header_ledger,DEBUG,wr_hdr,189,209,1,20,0.01,0.10582011,rtl_rd_hdr=189 rtl_drop_hdr=0
component_b000_rho0800_f0245_seed7101,frame_table_subheader_ledger,DEBUG,wr_shd,18769,18225,1,544,0.01,0.028983963,rtl_rd_shd=18769 rtl_drop_shd=0
component_b000_rho0800_f0245_seed7101,frame_table_hit_ledger,DEBUG,rd_plus_drop_hit,59675,54676,1,4999,0.01,0.083770423,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=54676
component_b000_rho0800_f0245_seed7101,transaction_bucket_order,DEBUG,OPQ_TXN_deliver_bucket_count_and_order,59675,54676,59675,24197,0.01,0.083770423,missing_bucket=9599 extra_bucket=14598 bucket_order_violations=0
component_b000_rho0800_f0245_seed7101,transaction_word_identity,DEBUG,OPQ_TXN_deliver_word_identity,59675,54676,59675,24521,0.01,0.083770423,missing_word=9761 extra_word=14760
component_b000_rho0800_f0245_seed7101,collective_loss,DEBUG,dropped_hits,38794,46132,100808,7338,0.01,0.18915296,rtl_expected=100808 rtl_uvm_clean=0 tlm_pre=37289 tlm_post=8843 tlm_ft=0
component_b000_rho0800_f0245_seed7101,ticket_drop_control_forced_ingress,DEBUG,controlled_pre_post_drop_hits_by_serial_lane,35745,37028,970,10067,0.01,0.035893132,exact_pre_post key_count=970 hit_delta_sum=10067 rtl_aggregate_only_pre=3045 rtl_aggregate_only_post=0
component_b000_rho0800_f0245_seed7101,page_allocator_handle_fifo_forced_ingress,DEBUG,handle_accept_hits_by_lane_timestamp,59675,63780,37427,15341,0.01,0.068789275,rtl_handles=41243 rtl_accept_trace=1 tlm_handle_events=44152
component_b000_rho0800_f0245_seed7101,block_mover_credit_return_forced_ingress,DEBUG,mover_done_credit_return_hits,59675,63780,25,2911,0.01,0.068789275,rtl_return_events=41243 tlm_return_events=44152
component_b000_rho0800_f0245_seed7101,page_allocator_lane_action_load_forced_ingress,DEBUG,load_hits,59675,63780,179282,4105,0.01,0.068789275,"rtl_action_counts={0: 84535, 1: 956, 2: 83763, 3: 10028}"
component_b000_rho0800_f0245_seed7101,page_allocator_lane_action_late_drop_forced_ingress,DEBUG,late_drop_hits,4800,6079,179282,1279,0.01,0.26645833,"rtl_action_counts={0: 84535, 1: 956, 2: 83763, 3: 10028}"
component_b000_rho0800_f0245_seed7101,frame_table_header_ledger_forced_ingress,DEBUG,wr_hdr,189,242,1,53,0.01,0.28042328,rtl_rd_hdr=189 rtl_drop_hdr=0
component_b000_rho0800_f0245_seed7101,frame_table_subheader_ledger_forced_ingress,DEBUG,wr_shd,18769,21964,1,3195,0.01,0.1702275,rtl_rd_shd=18769 rtl_drop_shd=0
component_b000_rho0800_f0245_seed7101,frame_table_hit_ledger_forced_ingress,DEBUG,rd_plus_drop_hit,59675,63780,1,4105,0.01,0.068789275,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=63780
component_b000_rho0800_f0245_seed7101,transaction_bucket_order_forced_ingress,DEBUG,OPQ_TXN_deliver_bucket_count_and_order,59675,63780,59675,15341,0.01,0.068789275,missing_bucket=9723 extra_bucket=5618 bucket_order_violations=0
component_b000_rho0800_f0245_seed7101,transaction_word_identity_forced_ingress,DEBUG,OPQ_TXN_deliver_word_identity,59675,63780,59675,15341,0.01,0.068789275,missing_word=9723 extra_word=5618
component_b000_rho0800_f0245_seed7101,collective_loss_forced_ingress,DEBUG,dropped_hits,38794,37028,100808,1766,0.01,0.045522503,forced_ingress_decisions rtl_expected=100808 rtl_uvm_clean=0 tlm_pre=30949 tlm_post=6079 tlm_ft=0
component_b000_rho0800_f0245_seed7102,ingress_source_ticket_stream,PASS,raw_subheader_ticket_identity,125440,125440,125440,0,0.01,0,source_missing_tlm=0 source_extra_tlm=0
component_b000_rho0800_f0245_seed7102,ingress_lane_fifo,DEBUG,raw_subheader_ticket_decision,125440,125440,125440,54590,0.01,0,missing_tlm=27295 extra_tlm=27295 key_count=152735
component_b000_rho0800_f0245_seed7102,ticket_drop_control,DEBUG,controlled_pre_post_drop_hits_by_serial_lane,36924,45362,1088,33582,0.01,0.22852345,exact_pre_post key_count=1088 hit_delta_sum=33582 rtl_aggregate_only_pre=3131 rtl_aggregate_only_post=0
component_b000_rho0800_f0245_seed7102,page_allocator_handle_fifo,DEBUG,handle_accept_hits_by_lane_timestamp,58758,55038,37355,25146,0.01,0.063310528,rtl_handles=40671 rtl_accept_trace=1 tlm_handle_events=38238
component_b000_rho0800_f0245_seed7102,block_mover_credit_return,DEBUG,mover_done_credit_return_hits,58758,55038,26,2439,0.01,0.063310528,rtl_return_events=40671 tlm_return_events=38238
component_b000_rho0800_f0245_seed7102,page_allocator_lane_action_load,DEBUG,load_hits,58758,55038,180723,3720,0.01,0.063310528,"rtl_action_counts={0: 85839, 1: 965, 2: 82780, 3: 11139}"
component_b000_rho0800_f0245_seed7102,page_allocator_lane_action_late_drop,DEBUG,late_drop_hits,5226,8605,180723,3379,0.01,0.64657482,"rtl_action_counts={0: 85839, 1: 965, 2: 82780, 3: 11139}"
component_b000_rho0800_f0245_seed7102,page_allocator_state_trace,PASS,rtl_wait_samples,1193033,216,1193033,0,0.01,0.99981895,"frame_wait=5 active_wait=0 ingress_busy=47676 future_only=779530 top_states=[(20, 179772), (21, 179772), (0, 45755), (2, 45187), (3, 45187)]"
component_b000_rho0800_f0245_seed7102,frame_table_header_ledger,DEBUG,wr_hdr,187,216,1,29,0.01,0.15508021,rtl_rd_hdr=187 rtl_drop_hdr=0
component_b000_rho0800_f0245_seed7102,frame_table_subheader_ledger,PASS,wr_shd,18488,18584,1,96,0.01,0.0051925573,rtl_rd_shd=18488 rtl_drop_shd=0
component_b000_rho0800_f0245_seed7102,frame_table_hit_ledger,DEBUG,rd_plus_drop_hit,58758,55038,1,3720,0.01,0.063310528,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=55038
component_b000_rho0800_f0245_seed7102,transaction_bucket_order,DEBUG,OPQ_TXN_deliver_bucket_count_and_order,58758,55038,58758,25960,0.01,0.063310528,missing_bucket=11120 extra_bucket=14840 bucket_order_violations=0
component_b000_rho0800_f0245_seed7102,transaction_word_identity,DEBUG,OPQ_TXN_deliver_word_identity,58758,55038,58758,26228,0.01,0.063310528,missing_word=11254 extra_word=14974
component_b000_rho0800_f0245_seed7102,collective_loss,DEBUG,dropped_hits,40077,45362,100400,5285,0.01,0.13187115,rtl_expected=100400 rtl_uvm_clean=0 tlm_pre=36757 tlm_post=8605 tlm_ft=0
component_b000_rho0800_f0245_seed7102,ticket_drop_control_forced_ingress,DEBUG,controlled_pre_post_drop_hits_by_serial_lane,36924,38713,989,9593,0.01,0.048450872,exact_pre_post key_count=989 hit_delta_sum=9593 rtl_aggregate_only_pre=3131 rtl_aggregate_only_post=0
component_b000_rho0800_f0245_seed7102,page_allocator_handle_fifo_forced_ingress,DEBUG,handle_accept_hits_by_lane_timestamp,58758,61687,36238,14233,0.01,0.049848531,rtl_handles=40671 rtl_accept_trace=1 tlm_handle_events=42769
component_b000_rho0800_f0245_seed7102,block_mover_credit_return_forced_ingress,DEBUG,mover_done_credit_return_hits,58758,61687,26,2114,0.01,0.049848531,rtl_return_events=40671 tlm_return_events=42769
component_b000_rho0800_f0245_seed7102,page_allocator_lane_action_load_forced_ingress,DEBUG,load_hits,58758,61687,180723,2929,0.01,0.049848531,"rtl_action_counts={0: 85839, 1: 965, 2: 82780, 3: 11139}"
component_b000_rho0800_f0245_seed7102,page_allocator_lane_action_late_drop_forced_ingress,DEBUG,late_drop_hits,5226,6993,180723,1767,0.01,0.33811711,"rtl_action_counts={0: 85839, 1: 965, 2: 82780, 3: 11139}"
component_b000_rho0800_f0245_seed7102,frame_table_header_ledger_forced_ingress,DEBUG,wr_hdr,187,235,1,48,0.01,0.25668449,rtl_rd_hdr=187 rtl_drop_hdr=0
component_b000_rho0800_f0245_seed7102,frame_table_subheader_ledger_forced_ingress,DEBUG,wr_shd,18488,21365,1,2877,0.01,0.15561445,rtl_rd_shd=18488 rtl_drop_shd=0
component_b000_rho0800_f0245_seed7102,frame_table_hit_ledger_forced_ingress,DEBUG,rd_plus_drop_hit,58758,61687,1,2929,0.01,0.049848531,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=61687
component_b000_rho0800_f0245_seed7102,transaction_bucket_order_forced_ingress,DEBUG,OPQ_TXN_deliver_bucket_count_and_order,58758,61687,58758,14233,0.01,0.049848531,missing_bucket=8581 extra_bucket=5652 bucket_order_violations=0
component_b000_rho0800_f0245_seed7102,transaction_word_identity_forced_ingress,DEBUG,OPQ_TXN_deliver_word_identity,58758,61687,58758,14233,0.01,0.049848531,missing_word=8581 extra_word=5652
component_b000_rho0800_f0245_seed7102,collective_loss_forced_ingress,DEBUG,dropped_hits,40077,38713,100400,1364,0.01,0.034034484,forced_ingress_decisions rtl_expected=100400 rtl_uvm_clean=0 tlm_pre=31720 tlm_post=6993 tlm_ft=0
component_b000_rho0800_f0245_seed7103,ingress_source_ticket_stream,PASS,raw_subheader_ticket_identity,125440,125440,125440,0,0.01,0,source_missing_tlm=0 source_extra_tlm=0
component_b000_rho0800_f0245_seed7103,ingress_lane_fifo,DEBUG,raw_subheader_ticket_decision,125440,125440,125440,53118,0.01,0,missing_tlm=26559 extra_tlm=26559 key_count=151999
