run_tag,component,status,metric,rtl_value,tlm_value,compared,mismatches,threshold,discrepancy,notes
component_b000_rho0750_f0261_seed7101,collective_loss,DEBUG,dropped_hits,39339,38702,100597,637,0.01,0.016192582,rtl_expected=100597 rtl_uvm_clean=0 tlm_pre=34963 tlm_post=3739 tlm_ft=0
component_b000_rho0750_f0261_seed7101,ticket_drop_control_forced_ingress,DEBUG,controlled_pre_post_drop_hits_by_serial_lane,35578,29447,777,6361,0.01,0.17232559,exact_pre_post key_count=777 hit_delta_sum=6361 rtl_aggregate_only_pre=3744 rtl_aggregate_only_post=0
component_b000_rho0750_f0261_seed7101,page_allocator_handle_fifo_forced_ingress,DEBUG,handle_accept_hits_by_lane_timestamp,58090,71150,47722,128502,0.01,0.22482355,rtl_handles=41058 tlm_handle_events=50355
component_b000_rho0750_f0261_seed7101,page_allocator_lane_action_load_forced_ingress,DEBUG,load_hits,58090,71150,187930,13060,0.01,0.22482355,"rtl_action_counts={0: 87632, 1: 1010, 2: 85888, 3: 13400}"
component_b000_rho0750_f0261_seed7101,page_allocator_lane_action_late_drop_forced_ingress,DEBUG,late_drop_hits,6844,696,187930,6148,0.01,0.89830508,"rtl_action_counts={0: 87632, 1: 1010, 2: 85888, 3: 13400}"
component_b000_rho0750_f0261_seed7101,frame_table_header_ledger_forced_ingress,DEBUG,wr_hdr,192,257,1,65,0.01,0.33854167,rtl_rd_hdr=192 rtl_drop_hdr=0
component_b000_rho0750_f0261_seed7101,frame_table_subheader_ledger_forced_ingress,DEBUG,wr_shd,19206,32896,1,13690,0.01,0.71279808,rtl_rd_shd=19206 rtl_drop_shd=0
component_b000_rho0750_f0261_seed7101,frame_table_hit_ledger_forced_ingress,DEBUG,rd_plus_drop_hit,58090,71150,1,13060,0.01,0.22482355,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=71150
component_b000_rho0750_f0261_seed7101,transaction_bucket_order_forced_ingress,DEBUG,OPQ_TXN_deliver_bucket_count_and_order,58090,71150,58090,13060,0.01,0.22482355,missing_bucket=13060 extra_bucket=0 bucket_order_violations=0
component_b000_rho0750_f0261_seed7101,transaction_word_identity_forced_ingress,DEBUG,OPQ_TXN_deliver_word_identity,58090,71150,58090,13060,0.01,0.22482355,missing_word=13060 extra_word=0
component_b000_rho0750_f0261_seed7101,collective_loss_forced_ingress,DEBUG,dropped_hits,39339,29447,100597,9892,0.01,0.2514553,forced_ingress_decisions rtl_expected=100597 rtl_uvm_clean=0 tlm_pre=28751 tlm_post=696 tlm_ft=0
component_b000_rho0750_f0261_seed7102,ingress_source_ticket_stream,PASS,raw_subheader_ticket_identity,133632,133632,133632,0,0.01,0,source_missing_tlm=0 source_extra_tlm=0
component_b000_rho0750_f0261_seed7102,ingress_lane_fifo,DEBUG,raw_subheader_ticket_decision,133632,133632,133632,56130,0.01,0,missing_tlm=28065 extra_tlm=28065 key_count=161697
component_b000_rho0750_f0261_seed7102,ticket_drop_control,PASS,controlled_pre_post_drop_hits_by_serial_lane,37047,36982,947,29411,0.01,0.001754528,exact_pre_post key_count=947 hit_delta_sum=29411 rtl_aggregate_only_pre=4584 rtl_aggregate_only_post=0
component_b000_rho0750_f0261_seed7102,page_allocator_handle_fifo,DEBUG,handle_accept_hits_by_lane_timestamp,56884,63244,43560,119382,0.01,0.11180648,rtl_handles=40207 tlm_handle_events=44825
component_b000_rho0750_f0261_seed7102,page_allocator_lane_action_load,DEBUG,load_hits,56884,63244,198517,6360,0.01,0.11180648,"rtl_action_counts={0: 99007, 1: 1026, 2: 83578, 3: 14906}"
component_b000_rho0750_f0261_seed7102,page_allocator_lane_action_late_drop,DEBUG,late_drop_hits,7157,2734,198517,4423,0.01,0.61799637,"rtl_action_counts={0: 99007, 1: 1026, 2: 83578, 3: 14906}"
component_b000_rho0750_f0261_seed7102,page_allocator_state_trace,PASS,rtl_wait_samples,1291638,232,1291638,0,0.01,0.99982038,"frame_wait=5 active_wait=0 ingress_busy=49442 future_only=846361 top_states=[(20, 189508), (21, 189508), (0, 50246), (2, 49681), (3, 49681)]"
component_b000_rho0750_f0261_seed7102,frame_table_header_ledger,DEBUG,wr_hdr,186,232,1,46,0.01,0.24731183,rtl_rd_hdr=186 rtl_drop_hdr=0
component_b000_rho0750_f0261_seed7102,frame_table_subheader_ledger,DEBUG,wr_shd,18799,29696,1,10897,0.01,0.57965849,rtl_rd_shd=18799 rtl_drop_shd=0
component_b000_rho0750_f0261_seed7102,frame_table_hit_ledger,DEBUG,rd_plus_drop_hit,56884,63244,1,6360,0.01,0.11180648,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=63244
component_b000_rho0750_f0261_seed7102,transaction_bucket_order,DEBUG,OPQ_TXN_deliver_bucket_count_and_order,56884,63244,56884,22746,0.01,0.11180648,missing_bucket=14553 extra_bucket=8193 bucket_order_violations=0
component_b000_rho0750_f0261_seed7102,transaction_word_identity,DEBUG,OPQ_TXN_deliver_word_identity,56884,63244,56884,23064,0.01,0.11180648,missing_word=14712 extra_word=8352
component_b000_rho0750_f0261_seed7102,collective_loss,DEBUG,dropped_hits,41646,36982,100226,4664,0.01,0.11199155,rtl_expected=100226 rtl_uvm_clean=0 tlm_pre=34248 tlm_post=2734 tlm_ft=0
component_b000_rho0750_f0261_seed7102,ticket_drop_control_forced_ingress,DEBUG,controlled_pre_post_drop_hits_by_serial_lane,37047,30568,803,6491,0.01,0.17488596,exact_pre_post key_count=803 hit_delta_sum=6491 rtl_aggregate_only_pre=4584 rtl_aggregate_only_post=0
component_b000_rho0750_f0261_seed7102,page_allocator_handle_fifo_forced_ingress,DEBUG,handle_accept_hits_by_lane_timestamp,56884,69658,46731,125796,0.01,0.22456227,rtl_handles=40207 tlm_handle_events=49230
component_b000_rho0750_f0261_seed7102,page_allocator_lane_action_load_forced_ingress,DEBUG,load_hits,56884,69658,198517,12774,0.01,0.22456227,"rtl_action_counts={0: 99007, 1: 1026, 2: 83578, 3: 14906}"
component_b000_rho0750_f0261_seed7102,page_allocator_lane_action_late_drop_forced_ingress,DEBUG,late_drop_hits,7157,663,198517,6494,0.01,0.90736342,"rtl_action_counts={0: 99007, 1: 1026, 2: 83578, 3: 14906}"
component_b000_rho0750_f0261_seed7102,frame_table_header_ledger_forced_ingress,DEBUG,wr_hdr,186,257,1,71,0.01,0.38172043,rtl_rd_hdr=186 rtl_drop_hdr=0
component_b000_rho0750_f0261_seed7102,frame_table_subheader_ledger_forced_ingress,DEBUG,wr_shd,18799,32896,1,14097,0.01,0.74988031,rtl_rd_shd=18799 rtl_drop_shd=0
component_b000_rho0750_f0261_seed7102,frame_table_hit_ledger_forced_ingress,DEBUG,rd_plus_drop_hit,56884,69658,1,12774,0.01,0.22456227,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=69658
component_b000_rho0750_f0261_seed7102,transaction_bucket_order_forced_ingress,DEBUG,OPQ_TXN_deliver_bucket_count_and_order,56884,69658,56884,12774,0.01,0.22456227,missing_bucket=12774 extra_bucket=0 bucket_order_violations=0
component_b000_rho0750_f0261_seed7102,transaction_word_identity_forced_ingress,DEBUG,OPQ_TXN_deliver_word_identity,56884,69658,56884,12774,0.01,0.22456227,missing_word=12774 extra_word=0
component_b000_rho0750_f0261_seed7102,collective_loss_forced_ingress,DEBUG,dropped_hits,41646,30568,100226,11078,0.01,0.26600394,forced_ingress_decisions rtl_expected=100226 rtl_uvm_clean=0 tlm_pre=29905 tlm_post=663 tlm_ft=0
component_b000_rho0750_f0261_seed7103,ingress_source_ticket_stream,PASS,raw_subheader_ticket_identity,133632,133632,133632,0,0.01,0,source_missing_tlm=0 source_extra_tlm=0
component_b000_rho0750_f0261_seed7103,ingress_lane_fifo,DEBUG,raw_subheader_ticket_decision,133632,133632,133632,56280,0.01,0,missing_tlm=28140 extra_tlm=28140 key_count=161772
component_b000_rho0750_f0261_seed7103,ticket_drop_control,DEBUG,controlled_pre_post_drop_hits_by_serial_lane,35218,38896,955,32258,0.01,0.10443523,exact_pre_post key_count=955 hit_delta_sum=32258 rtl_aggregate_only_pre=3846 rtl_aggregate_only_post=0
component_b000_rho0750_f0261_seed7103,page_allocator_handle_fifo,DEBUG,handle_accept_hits_by_lane_timestamp,58523,61416,42542,119187,0.01,0.049433556,rtl_handles=41331 tlm_handle_events=43387
component_b000_rho0750_f0261_seed7103,page_allocator_lane_action_load,DEBUG,load_hits,58523,61416,188660,2893,0.01,0.049433556,"rtl_action_counts={0: 87865, 1: 1016, 2: 86261, 3: 13518}"
component_b000_rho0750_f0261_seed7103,page_allocator_lane_action_late_drop,DEBUG,late_drop_hits,6690,4390,188660,2300,0.01,0.34379671,"rtl_action_counts={0: 87865, 1: 1016, 2: 86261, 3: 13518}"
component_b000_rho0750_f0261_seed7103,page_allocator_state_trace,PASS,rtl_wait_samples,1245439,220,1245439,0,0.01,0.99982336,"frame_wait=5 active_wait=0 ingress_busy=51206 future_only=793539 top_states=[(20, 187660), (21, 187660), (0, 47745), (2, 47174), (3, 47174)]"
component_b000_rho0750_f0261_seed7103,frame_table_header_ledger,DEBUG,wr_hdr,188,220,1,32,0.01,0.17021277,rtl_rd_hdr=188 rtl_drop_hdr=0
component_b000_rho0750_f0261_seed7103,frame_table_subheader_ledger,DEBUG,wr_shd,19357,28160,1,8803,0.01,0.45477088,rtl_rd_shd=19357 rtl_drop_shd=0
component_b000_rho0750_f0261_seed7103,frame_table_hit_ledger,DEBUG,rd_plus_drop_hit,58523,61416,1,2893,0.01,0.049433556,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=61416
component_b000_rho0750_f0261_seed7103,transaction_bucket_order,DEBUG,OPQ_TXN_deliver_bucket_count_and_order,58523,61416,58523,22367,0.01,0.049433556,missing_bucket=12630 extra_bucket=9737 bucket_order_violations=0
component_b000_rho0750_f0261_seed7103,transaction_word_identity,DEBUG,OPQ_TXN_deliver_word_identity,58523,61416,58523,22615,0.01,0.049433556,missing_word=12754 extra_word=9861
component_b000_rho0750_f0261_seed7103,collective_loss,PASS,dropped_hits,39082,38896,100312,186,0.01,0.0047592242,rtl_expected=100312 rtl_uvm_clean=0 tlm_pre=34506 tlm_post=4390 tlm_ft=0
component_b000_rho0750_f0261_seed7103,ticket_drop_control_forced_ingress,DEBUG,controlled_pre_post_drop_hits_by_serial_lane,35218,29288,768,6056,0.01,0.16837981,exact_pre_post key_count=768 hit_delta_sum=6056 rtl_aggregate_only_pre=3846 rtl_aggregate_only_post=0
component_b000_rho0750_f0261_seed7103,page_allocator_handle_fifo_forced_ingress,DEBUG,handle_accept_hits_by_lane_timestamp,58523,71024,47444,128795,0.01,0.21360832,rtl_handles=41331 tlm_handle_events=50106
component_b000_rho0750_f0261_seed7103,page_allocator_lane_action_load_forced_ingress,DEBUG,load_hits,58523,71024,188660,12501,0.01,0.21360832,"rtl_action_counts={0: 87865, 1: 1016, 2: 86261, 3: 13518}"
component_b000_rho0750_f0261_seed7103,page_allocator_lane_action_late_drop_forced_ingress,DEBUG,late_drop_hits,6690,742,188660,5948,0.01,0.88908819,"rtl_action_counts={0: 87865, 1: 1016, 2: 86261, 3: 13518}"
component_b000_rho0750_f0261_seed7103,frame_table_header_ledger_forced_ingress,DEBUG,wr_hdr,188,257,1,69,0.01,0.36702128,rtl_rd_hdr=188 rtl_drop_hdr=0
component_b000_rho0750_f0261_seed7103,frame_table_subheader_ledger_forced_ingress,DEBUG,wr_shd,19357,32896,1,13539,0.01,0.6994369,rtl_rd_shd=19357 rtl_drop_shd=0
component_b000_rho0750_f0261_seed7103,frame_table_hit_ledger_forced_ingress,DEBUG,rd_plus_drop_hit,58523,71024,1,12501,0.01,0.21360832,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=71024
component_b000_rho0750_f0261_seed7103,transaction_bucket_order_forced_ingress,DEBUG,OPQ_TXN_deliver_bucket_count_and_order,58523,71024,58523,12501,0.01,0.21360832,missing_bucket=12501 extra_bucket=0 bucket_order_violations=0
component_b000_rho0750_f0261_seed7103,transaction_word_identity_forced_ingress,DEBUG,OPQ_TXN_deliver_word_identity,58523,71024,58523,12501,0.01,0.21360832,missing_word=12501 extra_word=0
component_b000_rho0750_f0261_seed7103,collective_loss_forced_ingress,DEBUG,dropped_hits,39082,29288,100312,9794,0.01,0.2506013,forced_ingress_decisions rtl_expected=100312 rtl_uvm_clean=0 tlm_pre=28546 tlm_post=742 tlm_ft=0
component_b000_rho0800_f0245_seed7101,ingress_source_ticket_stream,PASS,raw_subheader_ticket_identity,125440,125440,125440,0,0.01,0,source_missing_tlm=0 source_extra_tlm=0
component_b000_rho0800_f0245_seed7101,ingress_lane_fifo,DEBUG,raw_subheader_ticket_decision,125440,125440,125440,53952,0.01,0,missing_tlm=26976 extra_tlm=26976 key_count=152416
component_b000_rho0800_f0245_seed7101,ticket_drop_control,DEBUG,controlled_pre_post_drop_hits_by_serial_lane,35745,40124,882,31861,0.01,0.12250664,exact_pre_post key_count=882 hit_delta_sum=31861 rtl_aggregate_only_pre=3045 rtl_aggregate_only_post=0
component_b000_rho0800_f0245_seed7101,page_allocator_handle_fifo,DEBUG,handle_accept_hits_by_lane_timestamp,59675,60684,40991,119559,0.01,0.016908253,rtl_handles=41243 tlm_handle_events=41901
component_b000_rho0800_f0245_seed7101,page_allocator_lane_action_load,DEBUG,load_hits,59675,60684,179282,1009,0.01,0.016908253,"rtl_action_counts={0: 84535, 1: 956, 2: 83763, 3: 10028}"
component_b000_rho0800_f0245_seed7101,page_allocator_lane_action_late_drop,DEBUG,late_drop_hits,4800,4045,179282,755,0.01,0.15729167,"rtl_action_counts={0: 84535, 1: 956, 2: 83763, 3: 10028}"
component_b000_rho0800_f0245_seed7101,page_allocator_state_trace,PASS,rtl_wait_samples,1184391,209,1184391,0,0.01,0.99982354,"frame_wait=5 active_wait=0 ingress_busy=47303 future_only=773443 top_states=[(20, 178404), (21, 178404), (0, 45416), (2, 44842), (3, 44842)]"
component_b000_rho0800_f0245_seed7101,frame_table_header_ledger,DEBUG,wr_hdr,189,209,1,20,0.01,0.10582011,rtl_rd_hdr=189 rtl_drop_hdr=0
component_b000_rho0800_f0245_seed7101,frame_table_subheader_ledger,DEBUG,wr_shd,18769,26752,1,7983,0.01,0.425329,rtl_rd_shd=18769 rtl_drop_shd=0
component_b000_rho0800_f0245_seed7101,frame_table_hit_ledger,DEBUG,rd_plus_drop_hit,59675,60684,1,1009,0.01,0.016908253,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=60684
component_b000_rho0800_f0245_seed7101,transaction_bucket_order,DEBUG,OPQ_TXN_deliver_bucket_count_and_order,59675,60684,59675,23809,0.01,0.016908253,missing_bucket=12409 extra_bucket=11400 bucket_order_violations=0
component_b000_rho0800_f0245_seed7101,transaction_word_identity,DEBUG,OPQ_TXN_deliver_word_identity,59675,60684,59675,24023,0.01,0.016908253,missing_word=12516 extra_word=11507
component_b000_rho0800_f0245_seed7101,collective_loss,DEBUG,dropped_hits,38794,40124,100808,1330,0.01,0.034283652,rtl_expected=100808 rtl_uvm_clean=0 tlm_pre=36079 tlm_post=4045 tlm_ft=0
component_b000_rho0800_f0245_seed7101,ticket_drop_control_forced_ingress,DEBUG,controlled_pre_post_drop_hits_by_serial_lane,35745,31367,688,4476,0.01,0.12247867,exact_pre_post key_count=688 hit_delta_sum=4476 rtl_aggregate_only_pre=3045 rtl_aggregate_only_post=0
component_b000_rho0800_f0245_seed7101,page_allocator_handle_fifo_forced_ingress,DEBUG,handle_accept_hits_by_lane_timestamp,59675,69441,45347,128316,0.01,0.16365312,rtl_handles=41243 tlm_handle_events=48055
component_b000_rho0800_f0245_seed7101,page_allocator_lane_action_load_forced_ingress,DEBUG,load_hits,59675,69441,179282,9766,0.01,0.16365312,"rtl_action_counts={0: 84535, 1: 956, 2: 83763, 3: 10028}"
component_b000_rho0800_f0245_seed7101,page_allocator_lane_action_late_drop_forced_ingress,DEBUG,late_drop_hits,4800,418,179282,4382,0.01,0.91291667,"rtl_action_counts={0: 84535, 1: 956, 2: 83763, 3: 10028}"
component_b000_rho0800_f0245_seed7101,frame_table_header_ledger_forced_ingress,DEBUG,wr_hdr,189,242,1,53,0.01,0.28042328,rtl_rd_hdr=189 rtl_drop_hdr=0
component_b000_rho0800_f0245_seed7101,frame_table_subheader_ledger_forced_ingress,DEBUG,wr_shd,18769,30976,1,12207,0.01,0.65038095,rtl_rd_shd=18769 rtl_drop_shd=0
component_b000_rho0800_f0245_seed7101,frame_table_hit_ledger_forced_ingress,DEBUG,rd_plus_drop_hit,59675,69441,1,9766,0.01,0.16365312,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=69441
component_b000_rho0800_f0245_seed7101,transaction_bucket_order_forced_ingress,DEBUG,OPQ_TXN_deliver_bucket_count_and_order,59675,69441,59675,9766,0.01,0.16365312,missing_bucket=9766 extra_bucket=0 bucket_order_violations=0
component_b000_rho0800_f0245_seed7101,transaction_word_identity_forced_ingress,DEBUG,OPQ_TXN_deliver_word_identity,59675,69441,59675,9766,0.01,0.16365312,missing_word=9766 extra_word=0
component_b000_rho0800_f0245_seed7101,collective_loss_forced_ingress,DEBUG,dropped_hits,38794,31367,100808,7427,0.01,0.19144713,forced_ingress_decisions rtl_expected=100808 rtl_uvm_clean=0 tlm_pre=30949 tlm_post=418 tlm_ft=0
component_b000_rho0800_f0245_seed7102,ingress_source_ticket_stream,PASS,raw_subheader_ticket_identity,125440,125440,125440,0,0.01,0,source_missing_tlm=0 source_extra_tlm=0
component_b000_rho0800_f0245_seed7102,ingress_lane_fifo,DEBUG,raw_subheader_ticket_decision,125440,125440,125440,53470,0.01,0,missing_tlm=26735 extra_tlm=26735 key_count=152175
component_b000_rho0800_f0245_seed7102,ticket_drop_control,DEBUG,controlled_pre_post_drop_hits_by_serial_lane,36924,39252,860,29054,0.01,0.063048424,exact_pre_post key_count=860 hit_delta_sum=29054 rtl_aggregate_only_pre=3131 rtl_aggregate_only_post=0
component_b000_rho0800_f0245_seed7102,page_allocator_handle_fifo,DEBUG,handle_accept_hits_by_lane_timestamp,58758,61148,41483,119088,0.01,0.040675312,rtl_handles=40671 tlm_handle_events=42443
component_b000_rho0800_f0245_seed7102,page_allocator_lane_action_load,DEBUG,load_hits,58758,61148,180723,2390,0.01,0.040675312,"rtl_action_counts={0: 85839, 1: 965, 2: 82780, 3: 11139}"
component_b000_rho0800_f0245_seed7102,page_allocator_lane_action_late_drop,DEBUG,late_drop_hits,5226,3303,180723,1923,0.01,0.36796785,"rtl_action_counts={0: 85839, 1: 965, 2: 82780, 3: 11139}"
component_b000_rho0800_f0245_seed7102,page_allocator_state_trace,PASS,rtl_wait_samples,1193033,214,1193033,0,0.01,0.99982063,"frame_wait=5 active_wait=0 ingress_busy=47676 future_only=779530 top_states=[(20, 179772), (21, 179772), (0, 45755), (2, 45187), (3, 45187)]"
component_b000_rho0800_f0245_seed7102,frame_table_header_ledger,DEBUG,wr_hdr,187,214,1,27,0.01,0.14438503,rtl_rd_hdr=187 rtl_drop_hdr=0
component_b000_rho0800_f0245_seed7102,frame_table_subheader_ledger,DEBUG,wr_shd,18488,27392,1,8904,0.01,0.48160969,rtl_rd_shd=18488 rtl_drop_shd=0
component_b000_rho0800_f0245_seed7102,frame_table_hit_ledger,DEBUG,rd_plus_drop_hit,58758,61148,1,2390,0.01,0.040675312,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=61148
component_b000_rho0800_f0245_seed7102,transaction_bucket_order,DEBUG,OPQ_TXN_deliver_bucket_count_and_order,58758,61148,58758,21690,0.01,0.040675312,missing_bucket=12040 extra_bucket=9650 bucket_order_violations=0
component_b000_rho0800_f0245_seed7102,transaction_word_identity,DEBUG,OPQ_TXN_deliver_word_identity,58758,61148,58758,21976,0.01,0.040675312,missing_word=12183 extra_word=9793
component_b000_rho0800_f0245_seed7102,collective_loss,DEBUG,dropped_hits,40077,39252,100400,825,0.01,0.020585373,rtl_expected=100400 rtl_uvm_clean=0 tlm_pre=35949 tlm_post=3303 tlm_ft=0
component_b000_rho0800_f0245_seed7102,ticket_drop_control_forced_ingress,DEBUG,controlled_pre_post_drop_hits_by_serial_lane,36924,33061,718,3941,0.01,0.1046203,exact_pre_post key_count=718 hit_delta_sum=3941 rtl_aggregate_only_pre=3131 rtl_aggregate_only_post=0
component_b000_rho0800_f0245_seed7102,page_allocator_handle_fifo_forced_ingress,DEBUG,handle_accept_hits_by_lane_timestamp,58758,67339,44148,125279,0.01,0.14603969,rtl_handles=40671 tlm_handle_events=46628
component_b000_rho0800_f0245_seed7102,page_allocator_lane_action_load_forced_ingress,DEBUG,load_hits,58758,67339,180723,8581,0.01,0.14603969,"rtl_action_counts={0: 85839, 1: 965, 2: 82780, 3: 11139}"
component_b000_rho0800_f0245_seed7102,page_allocator_lane_action_late_drop_forced_ingress,DEBUG,late_drop_hits,5226,1341,180723,3885,0.01,0.74339839,"rtl_action_counts={0: 85839, 1: 965, 2: 82780, 3: 11139}"
component_b000_rho0800_f0245_seed7102,frame_table_header_ledger_forced_ingress,DEBUG,wr_hdr,187,235,1,48,0.01,0.25668449,rtl_rd_hdr=187 rtl_drop_hdr=0
component_b000_rho0800_f0245_seed7102,frame_table_subheader_ledger_forced_ingress,DEBUG,wr_shd,18488,30080,1,11592,0.01,0.6270013,rtl_rd_shd=18488 rtl_drop_shd=0
component_b000_rho0800_f0245_seed7102,frame_table_hit_ledger_forced_ingress,DEBUG,rd_plus_drop_hit,58758,67339,1,8581,0.01,0.14603969,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=67339
component_b000_rho0800_f0245_seed7102,transaction_bucket_order_forced_ingress,DEBUG,OPQ_TXN_deliver_bucket_count_and_order,58758,67339,58758,8581,0.01,0.14603969,missing_bucket=8581 extra_bucket=0 bucket_order_violations=0
component_b000_rho0800_f0245_seed7102,transaction_word_identity_forced_ingress,DEBUG,OPQ_TXN_deliver_word_identity,58758,67339,58758,8581,0.01,0.14603969,missing_word=8581 extra_word=0
component_b000_rho0800_f0245_seed7102,collective_loss_forced_ingress,DEBUG,dropped_hits,40077,33061,100400,7016,0.01,0.175063,forced_ingress_decisions rtl_expected=100400 rtl_uvm_clean=0 tlm_pre=31720 tlm_post=1341 tlm_ft=0
component_b000_rho0800_f0245_seed7103,ingress_source_ticket_stream,PASS,raw_subheader_ticket_identity,125440,125440,125440,0,0.01,0,source_missing_tlm=0 source_extra_tlm=0
component_b000_rho0800_f0245_seed7103,ingress_lane_fifo,DEBUG,raw_subheader_ticket_decision,125440,125440,125440,52804,0.01,0,missing_tlm=26402 extra_tlm=26402 key_count=151842
component_b000_rho0800_f0245_seed7103,ticket_drop_control,DEBUG,controlled_pre_post_drop_hits_by_serial_lane,34398,39795,851,29491,0.01,0.15689866,exact_pre_post key_count=851 hit_delta_sum=29491 rtl_aggregate_only_pre=3120 rtl_aggregate_only_post=0
component_b000_rho0800_f0245_seed7103,page_allocator_handle_fifo,PASS,handle_accept_hits_by_lane_timestamp,60165,60626,41347,119987,0.01,0.0076622621,rtl_handles=41595 tlm_handle_events=41957
component_b000_rho0800_f0245_seed7103,page_allocator_lane_action_load,PASS,load_hits,60165,60626,178571,461,0.01,0.0076622621,"rtl_action_counts={0: 83916, 1: 954, 2: 84664, 3: 9037}"
component_b000_rho0800_f0245_seed7103,page_allocator_lane_action_late_drop,DEBUG,late_drop_hits,4020,4147,178571,127,0.01,0.03159204,"rtl_action_counts={0: 83916, 1: 954, 2: 84664, 3: 9037}"
component_b000_rho0800_f0245_seed7103,page_allocator_state_trace,PASS,rtl_wait_samples,1179994,210,1179994,0,0.01,0.99982203,"frame_wait=5 active_wait=0 ingress_busy=48263 future_only=771491 top_states=[(20, 177684), (21, 177684), (0, 45247), (2, 44664), (3, 44664)]"
component_b000_rho0800_f0245_seed7103,frame_table_header_ledger,DEBUG,wr_hdr,192,210,1,18,0.01,0.09375,rtl_rd_hdr=192 rtl_drop_hdr=0
component_b000_rho0800_f0245_seed7103,frame_table_subheader_ledger,DEBUG,wr_shd,18988,26880,1,7892,0.01,0.41563092,rtl_rd_shd=18988 rtl_drop_shd=0
component_b000_rho0800_f0245_seed7103,frame_table_hit_ledger,PASS,rd_plus_drop_hit,60165,60626,1,0,0.01,0.0076622621,rtl_ft_drop_hit=0 tlm_ft_drop_hit=0 tlm_wr_hit=60626
component_b000_rho0800_f0245_seed7103,transaction_bucket_order,DEBUG,OPQ_TXN_deliver_bucket_count_and_order,60165,60626,60165,22137,0.01,0.0076622621,missing_bucket=11299 extra_bucket=10838 bucket_order_violations=0
component_b000_rho0800_f0245_seed7103,transaction_word_identity,DEBUG,OPQ_TXN_deliver_word_identity,60165,60626,60165,22391,0.01,0.0076622621,missing_word=11426 extra_word=10965
component_b000_rho0800_f0245_seed7103,collective_loss,DEBUG,dropped_hits,37533,39795,100421,2262,0.01,0.060266965,rtl_expected=100421 rtl_uvm_clean=0 tlm_pre=35648 tlm_post=4147 tlm_ft=0
